Mixture	CD14 Mono	CD4 TCM_1	CD8 Naive	NK_2	CD8 TEM_1	CD16 Mono	B intermediate lambda	CD4 Naive	CD4 CTL	B naive kappa	CD4 TCM_3	MAIT	CD4 TCM_2	CD8 TEM_2	gdT_3	NK_1	CD8 TCM_1	dnT_2	B intermediate kappa	B memory kappa	Doublet	pDC	CD8 TEM_5	gdT_1	B naive lambda	NK_4	CD8 Proliferating	CD8 TCM_2	Treg Naive	Plasma	CD4 TEM_1	Treg Memory	CD4 TEM_3	CD8 TCM_3	cDC2_1	NK Proliferating	CD8 TEM_4	ASDC_pDC	CD4 TEM_2	B memory lambda	dnT_1	HSPC	cDC2_2	Platelet	NK_CD56bright	CD4 TEM_4	CD8 TEM_6	CD8 Naive_2	gdT_2	NK_3	CD8 TEM_3	CD4 Proliferating	Eryth	gdT_4	Plasmablast	cDC1	ASDC_mDC	ILC	P-value	Correlation	RMSE
6699	0.00899390738109426	0	0.0480441823159219	0	0.0423600525599218	0.00743218910355941	0.0133874332420669	0.00192084258572245	0	0.00134931206678414	0	0	0.00223707766334292	0	0.133249968614534	0.0650244104905955	0.0424217760153549	0.0440141999509994	0.00317163538886184	0	0.0117188061575112	0.0234055607072845	0	0.0543349838965977	0.0142493692091684	0.00749333164933569	0	0	0	0	0	0.0141883691919822	0	0.0528138796578631	0.00408477231931892	0.0414690224146543	0	0.026630298750778	0	0.0116799162097324	0	0	0	0	0	0.0423919490840589	0.0110432391720746	0.0311300842561271	0.0310287478287703	0.0639034523373137	0	0	0.0139995742218567	0.0380424347442672	0.0047221268793153	0.00531887704897534	0.0209424106772441	0.0618018062070108	0	0.73490591061834	0.761430816429993
6843	0.00399009794080142	0.0155635894844188	0.0576361752672958	0.0477489121375821	0.0217257668739879	0	0.041725122703393	0.0573521832435534	0	0	0	0	0.0298478523176305	0	0.049153379135733	0.0248126407571046	0.0397389840683805	0.118490396647913	0.00608094712551834	0	0.000999344927579692	0.0444854290089139	0	0.0317472224096121	0.0401611242978342	0.0133481904124464	0.0015468170268983	0	0.0125300005932625	0	0	0	0	0.0242213221287837	0.0162021948997468	0.044380667408624	0	0.0618797931542567	0.0260894755150044	0	0	0	0.0132338653489616	0	0	0.00429596144408792	0.00257864587389691	0.0245105751471676	0	0.0457020503992676	0	0	0.0440185400600461	0	0.0323222712016859	0	0.00188046103861128	0	0	0.735972918058409	0.761582190414565
6844	0	0.0175641318351068	0.0653782025801633	0.0447524036826969	0.0191120665720731	0.0219054640396803	0.0273712222316154	0.0700106991472096	0	0	0	0	0.0270844429308542	0.00818926796087743	0.041793930467971	0	0.0291280324417229	0.083049973976532	0.0151307677513649	0.00943925919286117	0.011109946126901	0.0527689315748587	0	0	0.0083668565479592	0	0	0	0.00955998800950449	0.000607368709963721	0	0.00687355604013559	0	0.0376073395861933	0.00793878832039402	0.0542477095456019	0.00887705232043017	0.0704305309972966	0	0.0280899444313141	0	0	0.0123457409602597	0	0	0.034762923306239	0.0171170105955169	0.0530554784600798	0	0.00267073422375846	0	0	0.0457067566929405	0	0	0	0.00840894129357496	0.0495445374463489	0	0.654686023686555	0.806715582443345
6872	0	0	0.0183378343948687	0.0093018581058699	0.0372110556818663	0.0268894439745116	0.0616734614047398	0	0	0	0	0	0.0106881236898339	0.0137462120813038	0.0361860243838299	0	0.0411868703639596	0.110283617391888	0.0133897108448607	0	0.015348080380713	0.0677806559468482	0.0106517191680355	0.0348377466259411	0.0219983887878683	0	0.0369840632023611	0	0	0	0	0	0	0.0551054654057667	0	0.0304012193898486	0	0.0553402700867775	0	0.000638357658328912	0	0	0.00259383102953679	0	0	0	0.0539674177238902	0.0533784351436116	0.0124641829959531	0.0156674889554471	0.0242616409345242	0	0	0.00985192079713787	0.0430592639845467	0.00734728140477594	0.0130707982204111	0.0563575598401442	0	0.729877984393396	0.748936967845112
6878	0.0305262633074022	0.0104626870048795	0.022037932083126	0.0374229142150829	0.0432808189501008	7.55331281285126e-05	0	0	0	0.0331046211146736	0	0	0.0301620882724684	0.0246773959830137	0.0230499533579081	0	0.0219572083225599	0.0492237926537058	0.00724382557078209	0.0181294369030173	0.00976678919827624	0.0179598909904905	0.00220736560956112	0.0209008330838903	0.00242718781889523	0.0198673551551825	0.0179782787397375	0.0314203786845024	0	0	0.00549890309492505	0.00826874468813204	0	0.0021101916171274	0	0.0441135681567865	0	0.0375061579041204	0	0.0070048409282742	0	0.0642273857377186	0.0142986733212999	0.0180865384167748	0	0	0.0286978357830709	0.0762967034331733	0	0.0261086980660578	0	0.0213216154850707	0.0183405678056402	0.0507780382085519	0	0.0128304013030657	0.0162237565102659	0.0744048293925603	0	0.769920430840539	0.780593653303764
6882	0	0.0124479620431147	0.0348935589444226	0.0203017436249332	0.0156258970646788	0.0236143143575214	0.0410629686195838	0.0477498760091072	0	0	0.00514462040315284	0	0.00940187680540265	0	0.0379781507613106	0.0233918342042364	0.0269286900647113	0.105385076563819	0.0181032141699107	0	0.0174200691859763	0.0855551013480922	0	0	0.020608538260919	0	0	0	0.040263406155774	0	0	0.00410086197195604	0.013997110532111	0.0360278808636296	0.010183766162301	0.0327081335503879	0	0.0804707973549801	0.00649493161550642	0.0293514408062001	0	0	0.0206014765703615	0	0	0.0862889497159438	0.0413932115519688	1.65349946090706e-06	0	0.025108754644131	0	0	0.00573579356824777	0	0	0.00372153735318348	0.0179368016529644	0	0.002	0.589819822688138	0.836410653817532
6902	0	0.0199427000880273	0.00121126824304595	0.0530321509758913	0.021501901682854	0.0343869997125766	0.0229886486952744	0	0	0	0.0255594480886163	0.0442147367206965	0.0474962343474315	0	0.0181338247693591	0	0.00745256408008645	0.0928876477241924	0.0200097950552857	0.0110296971837828	0.0161825076070516	0.00171175119807613	0	0.0335028993244346	0	0.0263194677359288	0	0.0226117563273785	0	0.00176230167139714	0.0297417575527274	0.0167349157650512	0.00700499279906423	0	0.00488330346856422	0.0448867199881067	0	0.0526572477065024	0.0125182833390806	0.0174004600857677	0	0.00453387599100175	0.0353588622078673	0.0113205099284204	0	0	0.0477099635079965	0.0466648272921167	0	0.0160699977173628	0	0.0211733209651732	0.00548961992016206	0.018449727482778	0	0.0293321072957552	0.0256845707194152	0.0304466350356996	0	0.86545385007571	0.7374108088824
6971	0.0131816495808974	0	0.0483580228677508	0.0252925968481673	0.0616148199844417	0.0144090068319579	0.0188478679748489	0	0	0	0	0	0.00328652390138954	0.0305523855281316	0	0.0689341580644916	0.0564200104918616	0.0277914921384639	0.00946541025381599	0	0.00978282003974667	0.0558891032721158	0.0383749217792086	0	0	0.031499148119131	0.0510183810885904	0.00219940976674853	0	0	0	0.002462951446034	0	0.0603417473599141	0.00221851858795354	0.0362223564662402	0.00446331876180778	0.0264271001689319	0	0.0112599643804811	0	0.00910591257792254	0	0	0	0	0.0621403797400961	0.0539144779714159	0	0.0652783005624666	0.0395186797579803	0.00158519411989966	0.00132059723194955	0	0	0.010414759133896	0.0156725256439448	0.0307354875573064	0.002	0.588532560263877	0.845896709604693
7008	0.00350846901217525	0	0.0269069998917094	0.0372975573842624	0.0259936022781099	0.0359584573801444	0	0	0	0.00646158215491378	0	0	0.0380613318190944	0	0.0006642355997999	0.000912945998432322	0.0506231839947839	0.146613448683212	0.0152967780566855	0	0.0228245729900796	0.0294074051734473	0	0.0305165722716432	0.0440787957443271	0.000657562594653658	0.0549761944731253	0	0	0.00132295261508443	0	0	0	0.0314668106401235	0.00908249282948692	0.0360999243725801	0	0.0525406373266026	0.00793093798364995	0	0	0.0293561830093537	0.0129397068953032	0	0	0	0.0359240149900452	0.0713436102921736	0	0.0219395504310308	0.0117343245591618	0	0.0268882655397641	0	0.0141781851449573	0	0.0238786241778716	0.0426140836922116	0	0.841420735663895	0.740138728820222
7041	0.0803323386957676	0.00257443565453887	0.0047274254502112	0.0245403801658529	0	0	0	0.0508566247120018	0	0.0431963081291183	0.00255104144165546	0	0	0	0.0249868395618194	0	0.0138133085421957	0.139447515667334	0	0.0284245196522495	0.0162371368698732	0.0296733868741141	0	0	0.0250110777801472	0	0	0	0.0508926530700298	0	0	0.00779578900481589	0.00701668010946094	0.0324090158917388	0	0.0315478322921153	0	0.032526389044332	0	0.0362300864185979	0.0178328024893493	0.147846464358485	0	0	0.0121403963147797	0.0807255531217857	0.00609767578658005	0	0	0	0.00522157139042745	0	0.00532788806071918	0	0.00983670647876676	0.0110021886502056	0.0191779683209313	0	0	0.820052094692532	0.734882936238401
7047	0.0232777549564013	0	0.0292133865244936	0.0180669269655669	0.00992556941099781	0.0285413176645988	0.034266054425975	0.0210991349060688	0	0.011491495669437	0	0	0	0	0.0675128894413574	0	0.0250777914062639	0.0474612720119749	0	0	0.0183341263356623	0.112657544956491	0.00740506278701706	0.0220773887408058	0	0	0.00118343325076689	0	0.00817999786897105	0	0.00324244849635489	0	0.000578570917015695	0.0344001212482681	0.0868961580923899	0.0472832958289598	0	0.0557037948125505	0	0.0257932136879838	0	0	0.0114737695923162	0	0	0.0693304167269192	0.0417455949928059	0	0.0330190336795694	0.00575283928546616	0	0	0	0	0	0.0165186790662265	0.08058362796811	0.00190728828221476	0	0.763705008440016	0.801188925257182
7050	0.0233488565103058	0	0.0406036634013007	0.0239656273083905	0	0.0181184419008889	0	0.0237713575457431	0	0	0	0	0.00627101009976334	0	0.0345997660827649	0.0388843210406247	0.0417194437786891	0.12010937505018	0	0	0.0267718563239799	0.0722154140666454	0	0.0235680829953813	0.0294779305026485	0	0.00652373987192638	0.00306301148291321	0	0	0	0	0.0134928631655728	0.0779746603778609	0.00852021880317911	0.0409374845382528	0	0.0642488477687046	0	0.0264656209798604	0	0	0.00737305363143927	0	0	0.00912527519058266	0.0346770377742349	0.0170465578657771	0	0.0136860553210248	0.0425526786170529	0	0.0121035182527611	0	0.00763317901206979	0.00590836705946137	0.028341197069601	0.0569014866104195	0	0.79549898925551	0.758888749122403
7070	0.0252221220786415	0	0.0347207617013035	0.00349428389805239	0	0.0399570567417154	0	0.0176417984455281	0	0.0502667769099866	0.0144697087887232	0	0.00250865782093706	0	0.0414672189271467	0.0181249598652846	0.0135727224615344	0.109847804052481	0	0.00224264532473461	0.0334664798267502	0.0472462740831268	0	0.0335356723078447	0.0508772637768093	0.00261309822588006	0	0.022853257257412	0	0.0231478030777282	0	0	0	0.00568232452907807	0.0207422469861097	0.0169314031457699	0	0.0278336540734272	0	0.0165573099428486	0.0263301405604291	0.0525504856299875	0.0244217320761577	0.0422080604335441	0.0129996983597691	0	0.0188362048085822	0.0370639520338702	0.0134501944364444	0.0120860433195485	0	0	0	0	0	0.0103179113388511	0.0208211226714635	0.0538911500824986	0	0.84200867427957	0.723772902549042
7107	0.101990730767812	0.00476075192795311	0	0.0129327511013418	0	0	0	0.00714111851413202	0	0.0462779759920487	0.017638369930413	0	0.0128241837717308	0	0.0104340306890351	0	0.00549773245375059	0.127883528627448	0	0.02728178942704	0.0249883137938758	0.02943729428969	0	0.00322823969768859	0.0235825895584784	0.00737078058264674	0	0.00313732931800631	0.0078549682438546	0.0119718663175985	0	0.00834383770344211	0.0031050768661403	0	0	0.0099667892159151	0	0.0722334436302216	0	0.0307352721081272	0.0219222464924455	0.199354194595921	0.00857468233856351	0.023766736651453	0.0187615181235862	0.00179692550737407	0.0326589072099595	0.0074956548204071	0	0.00225655593019827	0	0	0.0103079472596678	0	0	0.0178919976365697	0.0309839696103415	0.0136098992951223	0	0.805077172982461	0.765241501700833
7110	0.0428914566319153	0	0.0368014361305163	0.0192016512887804	0.036249477693558	0.0812260189645172	0.00400411146515716	0	0	0	0	0	0.00980818705036561	0.00566421322637636	0.0168364281120497	0	0.0466459947740175	0.06832925643982	0	0.0107371981389521	0.0593510765036873	0.0455850687953174	0.0127703325592523	0	9.57751003327e-05	0.00952756646135119	0.0132732381922961	0.0198896510167126	0	0	0	0.00170528708910873	0	0.0468916147159199	0.0385173793623816	0.0393486173198557	0	0.0183804208554458	0	0.0238851881336031	0	0	0.0225593402377426	0.020115650366851	0.0132679318442718	0	0.0508596724465867	0.0783503651889878	0	0.00387540382816534	0.0270950739683467	0	0.00821639649296184	5.57846266527815e-05	0.000475452071532294	0.00941043826895009	0.0145891577361624	0.0435126869014986	0	0.817942076856265	0.770870440086399
7129	0	0.0248084610910038	0	0.0222664925203323	0.0367141697119772	0.0453679405993364	0	0.000582523138264186	0	0.0356930515559662	0	0.0314340310190788	0.033637069382865	0.0108453552327122	0.0104882252168648	0	0.00420549895358059	0.0808850544223424	0.00616942138241431	0.0130084617822801	0.0242483719238575	0.0230701729882972	0	0	0.028666844256419	0.0430811661919183	0.00306944687270687	0.0177203737628779	0.0114471152782654	0	0	0.03460629774654	0	0	0	0.0168984007587271	0	0.0128771616611225	0.0350903080992862	0	0.0070032575078487	0.174771284456307	0	0.0292283052524062	0	0	0.0307483761733579	0.0205715427908573	0	0.0275909807861786	0	0.000502504661900497	0	0	0	0.0094009923072766	0.00493146228917709	0.0883698782256535	0	0.76625465757075	0.7904677731309
7157	0.0160172262450282	0.0160268682179762	0.0004589149288301	0.0565652265011701	0.00977986652193126	0	0.0113688772770536	0	0	0	0.00367500287968377	0	0.0766414018241649	0	0	0	0.0204614277485875	0.117085030667672	0.00475531380460583	0.0037362111063995	0.00500917908002083	0.0319629563232275	0	0.0392592304822169	0	0.00899603630373396	0.00817785788961897	0.0126095640614579	0	0.00115010674535845	0.00317735057194595	0.0360064552878119	0	0.014138338178975	0.0175935570097806	0.0490190203098239	0	0.0703124595104349	0.0111965846542549	0.0161901773594352	0	0.00668391273855821	0.0320147295150907	0	0	0	0.0225739107386017	0.0540753722183757	0	0.00773075067850485	0.00741625959593053	0.0611836124807245	0.00919013948618982	0.00667368038562713	0	0.00056298989379243	0.0583473546017829	0.072177046175622	0	0.680992435210285	0.825690963153605
7182	0.0407455072110589	0	0.0088490713062798	0.0062313514629206	0.0139944913481887	0	0	0	0	0.017967344630842	0.0165926256563708	0.0130156641802121	0.0110046293506238	0	0.018470323924694	0.0018012760769284	0.0261380461821055	0.136427595867523	0	0.0256355127886834	0	0	0.00444857736858956	0.00802124968120725	0.000760748103075896	0	0	0.0177353642868538	0	0.0251272470808384	0	3.16634288675725e-05	0.00383388058029267	0.0130813206461035	0.0914478123435964	0.0153499660892653	0	0.0324787070073915	0	0.0147658165360004	0	0.085200050508928	0.0357862421976324	0	0	0.00257315991419043	0.0583511028617287	0.0278433655250516	0	0.00809089138676491	0.00127000049180491	0	0	0	0	0.01658686156049	0.18362209923149	0.0167204331834057	0	0.841714649493073	0.762043950078983
7288	0.0573565614981577	0.0220488028179438	0	0.0274894784622433	0.0396863488251689	0	0	0	0	0.0248653985140532	0	0.0325484626064031	0.014806828264132	0.00828213460957244	0.0189388418268306	0	0.00952381054783096	0.017696389999654	0.0109173169389116	0.0128427853654821	0	0.0579222776325663	0	0.0236469251794648	0	0.0280822398201526	0	0.0233504391435254	0	0	0.0110234063124241	0.0246222661102989	0	0	0.0297894250958916	0.0208868441660625	0	0.071031793574875	0.0194003916501221	0	0	0.12651033152321	0.0416690225060131	0	0	0	0.033317029452272	0.0265692672756386	0	0.0143537702572992	0	0	0.0226186807545421	0.0356986327369783	0	0.0352003925250719	0.0166213288307244	0.040682375176483	0.01	0.500548386910374	0.888813637779991
