entrezgene,Components
54861,8
130557,8
22950,8
151056,8
57456,8
1230,8
151636,8
9204,8
55689,8
5580,8
91869,8
26354,8
55193,8
23272,8
50650,8
7884,8
131540,8
200931,8
54965,8
9255,8
166929,8
23173,8
79982,8
10424,8
993,8
51246,8
10252,8
327,8
63891,8
80167,8
23132,8
51368,8
80335,8
401152,8
3148,8
308,8
80817,8
55314,8
51313,8
11157,8
55751,8
4338,8
153396,8
25836,8
91137,8
134429,8
651746,8
133619,8
2150,8
55109,8
4724,8
134266,8
64167,8
57763,8
84135,8
10412,8
134549,8
27089,8
115004,8
10370,8
94081,8
221955,8
9263,8
55568,8
79685,8
9232,8
7559,8
94120,8
117289,8
1508,8
5828,8
23514,8
23353,8
55074,8
115330,8
2852,8
26173,8
6522,8
51808,8
7534,8
25879,8
94241,8
54704,8
9897,8
138716,8
203259,8
6619,8
157378,8
6850,8
4783,8
2395,8
216,8
221656,8
3190,8
2203,8
11244,8
58526,8
55342,8
4712,8
158234,8
7415,8
220213,8
254170,8
203522,8
171546,8
220972,8
219654,8
51585,8
7570,8
23588,8
9147,8
57156,8
509,8
23172,8
169714,8
64324,8
10935,8
10495,8
51266,8
10807,8
8328,8
3251,8
118426,8
65991,8
51222,8
55088,8
145567,8
123036,8
3429,8
79789,8
9702,8
116173,8
6692,8
27343,8
57567,8
79803,8
9221,8
9318,8
25820,8
119032,8
79156,8
6609,8
322,8
3611,8
1200,8
1528,8
9710,8
122618,8
9866,8
254225,8
124359,8
56672,8
23300,8
440026,8
54495,8
50810,8
7551,8
338339,8
90701,8
65084,8
81565,8
7184,8
27018,8
9382,8
9640,8
113201,8
162394,8
9665,8
84191,8
124491,8
290,8
348093,8
348094,8
162681,8
10845,8
9880,8
23339,8
91419,8
54893,8
7529,8
58475,8
23582,8
2038,8
4130,8
10982,8
2923,8
11051,8
7008,8
5245,8
6632,8
162461,8
399665,8
2801,8
51117,8
57171,8
56905,8
6668,8
10229,8
1398,8
26263,8
7644,8
257160,8
64174,8
51367,8
10632,8
146705,8
6786,8
126298,8
79759,8
79001,8
7171,8
4218,8
2879,8
126306,8
4597,8
51693,8
6137,8
121274,8
7846,8
84790,8
147798,8
3903,8
3904,8
116115,8
83696,8
10653,8
90522,8
1613,8
1938,8
10036,8
80700,8
84717,8
10501,8
113655,8
90990,8
124935,8
83547,8
124997,8
84798,8
55769,8
3848,8
84926,8
148156,8
4723,8
7001,8
79003,8
10871,8
11314,8
3396,8
10476,8
147138,8
7083,8
100505501,8
83986,8
54442,8
197358,8
1642,8
220001,8
6520,8
144097,8
89849,8
9881,8
3921,8
8772,8
4054,8
29901,8
116071,8
283234,8
5368,8
5049,8
84309,8
149603,8
3516,8
132158,8
92181,8
64943,8
4247,8
648,8
57215,8
27249,8
136647,8
1524,8
378,8
4735,8
1841,8
6890,8
399,8
10963,8
8436,8
2339,8
347735,8
55602,8
6575,8
6774,8
8313,8
29100,8
134218,8
26505,8
2948,8
6645,8
54851,8
10713,8
10917,8
4144,8
3635,8
153241,8
56947,8
3965,8
4204,8
8623,8
25849,8
6940,8
7336,8
10421,8
10636,8
26000,8
27166,8
7059,8
65008,8
55276,8
25942,8
5724,8
6039,8
3576,8
93380,8
83877,8
9022,8
1677,8
27247,8
123207,8
23119,8
699,8
201255,8
201254,8
79058,8
2815,8
2873,8
5986,8
3185,8
55454,8
9185,8
23252,8
161725,8
8019,8
92595,8
65988,8
131616,8
126789,8
201799,8
10477,8
201931,8
7324,8
23235,8
84640,8
9121,8
55031,8
2720,8
10826,8
11337,8
9482,8
983,8
7314,8
10678,8
2353,8
10446,8
7779,8
196410,8
3035,8
152518,8
160518,8
929,8
79697,8
84305,8
51237,8
9963,8
5209,8
23204,8
6773,8
134492,8
26145,8
11016,8
9306,8
3799,8
11214,8
79145,8
84669,8
51499,8
79166,8
27258,8
9788,8
79188,8
11236,8
79042,8
120526,8
1084,8
203062,8
2357,8
53838,8
4534,8
155066,8
29071,8
55863,8
81831,8
51282,8
79801,8
2548,8
124583,8
50515,8
5223,8
9,8
57684,8
54811,8
93134,8
55144,8
598,8
10316,8
22883,8
5293,8
171558,8
8507,8
55729,8
8841,8
23261,8
79029,8
596,8
8433,8
1296,8
144699,8
5394,8
6241,8
51112,8
719,8
6201,8
246243,8
653464,8
4118,8
7064,8
10869,8
94103,8
126308,8
51315,8
926,8
55106,8
3669,8
154141,8
10605,8
7690,8
1798,8
682,8
8801,8
3603,8
54676,8
79694,8
4299,8
57571,8
54971,8
5499,8
1521,8
122704,8
10924,8
30008,8
148203,8
91607,8
23023,8
79612,8
80011,8
339122,8
326624,8
6169,8
8824,8
57546,8
285268,8
10524,8
79877,8
5970,8
27235,8
51504,8
22992,8
78988,8
54625,8
10800,8
1163,8
22885,8
91749,8
9657,8
2804,8
49854,8
4296,8
713,8
712,8
1605,8
51126,8
440574,8
83591,8
26472,8
147687,8
79834,8
4485,8
8794,8
29925,8
90441,8
1106,8
6573,8
9986,8
7388,8
1964,8
3267,8
1267,8
3728,8
57674,8
220359,8
23333,8
162466,8
26996,8
83759,8
84833,8
3212,8
5936,8
152002,8
9973,8
375387,8
84984,8
2787,8
253512,8
8722,8
7096,8
284613,8
6403,8
23269,8
10594,8
5306,8
201232,8
128439,8
10260,8
246330,8
79647,8
90806,8
10781,8
153339,8
285590,8
55196,8
51574,8
25855,8
201627,8
201626,8
81876,8
11065,8
256356,8
55690,8
80851,8
388403,8
5708,8
55486,8
10540,8
392,8
10025,8
9776,8
9537,8
8815,8
56674,8
84285,8
285598,8
374403,8
9092,8
23529,8
83638,8
51642,8
5029,8
2072,8
6199,8
146691,8
146712,8
55508,8
8607,8
202309,8
10458,8
79666,8
93129,8
116068,8
113829,8
9807,8
1479,8
79643,8
55254,8
55346,8
8877,8
339487,8
6051,8
163126,8
56888,8
84277,8
1196,8
28232,8
112869,8
84823,8
51115,8
51320,8
401466,8
8851,8
80230,8
54621,8
55884,8
23141,8
9632,8
10522,8
153129,8
391,8
196527,8
403341,8
6888,8
374907,8
11253,8
64925,8
219285,8
7182,8
79718,8
401474,8
6181,8
2629,8
23765,8
57104,8
168451,8
283229,8
977,8
5441,8
2314,8
10949,8
9849,8
1176,8
2885,8
7334,8
151188,8
92806,8
51272,8
6232,8
55272,8
140461,8
3615,8
25915,8
254251,8
143888,8
5339,8
11180,8
348654,8
389072,8
84987,8
54681,8
9852,8
4094,8
84875,8
23512,8
115207,8
7056,8
22882,8
124599,8
4351,8
26873,8
147991,8
6879,8
2580,8
55030,8
93621,8
84314,8
2193,8
144108,8
80153,8
285343,8
2517,8
9500,8
143458,8
79730,8
1198,8
3119,8
1960,8
285908,8
81858,8
79571,8
84232,8
91523,8
9582,8
400960,8
91663,8
727957,8
9792,8
126326,8
284023,8
151306,8
147808,8
79738,8
84922,8
22827,8
10194,8
122809,8
284273,8
284417,8
1731,8
54952,8
11336,8
9282,8
223082,8
124808,8
3059,8
222166,8
5062,8
90411,8
54494,8
23526,8
168620,8
8334,8
84333,8
5551,8
169200,8
53637,8
404201,8
120103,8
253832,8
124961,8
5464,8
389362,8
3579,8
23513,8
23510,8
728294,8
55783,8
255252,8
64782,8
126003,8
284129,8
25994,8
79813,8
4869,8
155061,8
5430,8
284114,8
388341,8
91351,8
79701,8
100287171,8
84282,8
29072,8
399664,8
284459,8
286451,8
169693,8
22820,8
575,8
285195,8
201633,8
134553,8
84890,8
64963,8
84629,8
28955,8
55505,8
375061,8
9798,8
286530,8
283989,8
7318,8
51021,8
5890,8
81532,8
10159,8
7325,8
338707,8
8905,8
147650,8
2055,8
147968,8
23265,8
654816,8
2242,8
439921,8
201305,8
1436,8
22906,8
348235,8
7267,8
3214,8
338442,8
1397,8
55794,8
64746,8
91695,8
3932,8
8241,8
28970,8
80254,8
2130,8
25904,8
5831,8
199675,8
161,8
18,8
57118,8
125061,8
2621,8
11251,8
2188,8
84536,8
9802,8
9403,8
9831,8
8690,8
2275,8
10946,8
140460,8
29933,8
4600,8
57634,8
51118,8
253190,8
128989,8
119559,8
56941,8
1232,8
4707,8
7378,8
84851,8
146223,8
10607,8
11200,8
1233,8
6525,8
8073,8
71,8
7122,8
8508,8
79174,8
64061,8
283871,8
11066,8
220323,8
10078,8
1435,8
8398,8
26039,8
9735,8
2826,8
4303,8
1850,8
9021,8
57121,8
5142,8
90134,8
4753,8
9968,8
10801,8
139285,8
8349,8
56478,8
55911,8
25923,8
155435,8
6612,8
752,8
286256,8
11274,8
4700,8
80757,8
113277,8
140707,8
26985,8
10509,8
10519,8
80789,8
51065,8
11124,8
387263,8
317781,8
10581,8
353274,8
2811,8
55015,8
339230,8
10634,8
9146,8
126282,8
93349,8
51263,8
25840,8
374395,8
246329,8
255812,8
3665,8
256329,8
10336,8
5034,8
5719,8
5087,8
7332,8
333929,8
730094,8
51479,8
3434,8
159013,8
1762,8
5833,8
10134,8
8519,8
3916,8
200942,8
5727,8
55599,8
10308,8
22821,8
51079,8
146722,8
120227,8
157567,8
338657,8
283149,8
146909,8
84937,8
89958,8
64222,8
5501,8
6256,8
7626,8
3858,8
54331,8
11118,8
3638,8
84065,8
257106,8
114826,8
2306,8
23131,8
4771,8
375686,8
84981,8
11104,8
55615,8
80829,8
613,8
2833,8
84307,8
3861,8
129293,8
23390,8
55893,8
83715,8
353345,8
91582,8
5333,8
353514,8
152100,8
57698,8
91404,8
23048,8
51182,8
7874,8
9636,8
400673,8
51393,8
84281,8
6917,8
79048,8
10507,8
8632,8
375033,8
347454,8
3006,8
116224,8
339451,8
10123,8
65998,8
375790,8
376940,8
389541,8
5575,8
10383,8
170622,8
374872,8
5359,8
388228,8
6402,8
1121,8
389792,8
3014,8
284325,8
3040,8
285193,8
4077,8
84247,8
1806,8
375743,8
29780,8
643155,8
387921,8
1269,8
84464,8
339287,8
120892,8
26155,8
25920,8
23036,8
283219,8
51136,8
23450,8
340120,8
51155,8
7259,8
55629,8
27341,8
132660,8
9679,8
3146,8
8510,8
282991,8
23424,8
653319,8
3123,8
26010,8
83931,8
284759,8
203068,8
84278,8
55340,8
1604,8
84628,8
9361,8
2526,8
284486,8
2547,8
9819,8
79693,8
100289635,8
6817,8
55660,8
54834,8
27010,8
399687,8
54785,8
4311,8
55959,8
23654,8
57591,8
6925,8
51399,8
9895,8
643836,8
84941,8
170959,8
154807,8
3117,8
2760,8
388796,8
64771,8
374354,8
23365,8
286101,8
9260,8
2316,8
160,8
307,8
54554,8
29950,8
163227,8
541578,8
57541,8
309,8
2764,8
147923,8
7741,8
4097,8
92714,8
3482,8
79690,8
1778,8
84619,8
6714,8
51703,8
27044,8
5718,8
158960,8
6583,8
10438,8
23061,8
6840,8
26020,8
91373,8
3064,8
728,8
4217,8
89887,8
84154,8
4644,8
3004,8
10533,8
26037,8
57799,8
23556,8
955,8
84188,8
219972,8
6709,8
6120,8
5660,8
6281,8
222662,8
6168,8
1675,8
197342,8
79607,8
54557,8
4641,8
85236,8
89848,8
7675,8
4155,8
85028,8
3792,8
51135,8
28977,8
57089,8
140885,8
2870,8
54708,8
7541,8
9814,8
57209,8
54863,8
26275,8
161145,8
10905,8
90987,8
7027,8
23334,8
777,8
11325,8
6147,8
6815,8
59286,8
84433,8
144717,8
4635,8
11060,8
2673,8
147657,8
84914,8
83699,8
51441,8
10230,8
55319,8
3127,8
7975,8
7576,8
1500,8
7919,8
9874,8
987,8
10920,8
55958,8
221477,8
4541,8
4513,8
4519,8
9646,8
2153,8
51734,8
22834,8
57154,8
4536,8
92241,8
4540,8
29883,8
4512,8
2710,8
22887,8
113402,8
919,8
51465,8
11179,8
4537,8
51714,8
916,8
9853,8
58505,8
91300,8
146923,8
2869,8
25853,8
4538,8
4535,8
55170,8
149345,8
85457,8
830,8
4508,8
9851,8
353,8
154467,8
4514,8
4668,8
9867,8
64423,8
1378,8
55251,8
85026,8
340527,8
65979,8
84243,8
55219,8
6920,8
10471,8
6015,8
3108,8
5696,8
6891,8
169981,8
550643,8
3122,8
10554,8
64978,8
643008,8
6499,8
7936,8
6392,8
10919,8
3303,8
57819,8
7407,8
114769,8
80739,8
7918,8
57827,8
7917,8
7916,8
199,8
259197,8
4277,8
3107,8
28973,8
5514,8
23,8
780,8
3133,8
90333,8
10399,8
3135,8
11138,8
3134,8
2550,8
5987,8
642475,8
6311,8
1639,8
440145,8
790955,8
57126,8
84912,8
286144,8
201725,8
5699,8
100113407,8
56953,8
9289,8
54809,8
255919,8
7114,8
254863,8
51451,8
162073,8
79958,8
9946,8
285636,8
3039,8
3042,8
57194,8
10866,8
201475,8
3105,8
201562,8
23243,8
440944,8
23012,8
7247,8
55652,8
445347,8
338799,8
339263,8
4539,8
339803,8
81856,8
23636,8
11116,8
22828,8
10962,8
170575,8
55559,8
6494,8
2086,8
494115,8
10011,8
375346,8
414919,8
7416,8
3073,8
81606,8
113179,8
5500,8
1903,8
54978,8
23564,8
399669,8
147699,8
56413,8
390916,8
8906,8
79086,8
8904,8
339231,8
57128,8
51024,8
441272,8
79441,8
440503,8
7866,8
9189,8
221092,8
125150,8
84461,8
153684,8
652276,8
57594,8
193629,8
56900,8
8718,8
100287898,8
10437,8
100505876,8
55672,8
375190,8
9179,8
5520,8
400713,8
80830,8
3995,8
7311,8
728190,8
642852,8
401577,8
3115,8
101927027,8
80772,8
342371,8
221710,8
148413,8
102723566,8
9842,8
100507540,8
2074,8
389634,8
440465,8
100506714,8
79134,8
4049,8
9277,8
8505,8
4050,8
4509,8
91316,8
100128731,8
6171,8
100507347,8
3128,8
146542,8
3281,8
3113,8
101927765,8
6892,8
28985,8
2876,8
7726,8
728927,8
101927015,8
8629,8
3106,8
266655,8
9278,8
100506469,8
58486,8
107984360,8
254128,8
220930,8
84752,8
91368,8
84793,8
100129842,8
5863,8
3833,8
285550,8
103352539,8
90120,8
81567,8
7844,8
51608,8
158,8
11027,8
5698,8
53938,8
358,8
100507642,8
4282,8
221078,8
6173,8
9936,8
9551,8
10552,8
539,8
80301,8
5297,8
8420,8
26286,8
3692,8
55052,8
3109,8
9553,8
57553,8
11230,8
647087,8
1945,8
3139,8
100131176,8
10137,8
79168,8
27350,8
3043,8
10443,8
729678,8
145837,8
644873,8
100996286,8
645513,8
100287015,8
390595,8
192111,8
11344,8
285512,8
984,8
285505,8
25864,8
4671,8
10016,8
27239,8
90423,8
162972,8
5591,8
4067,8
100049587,8
100507392,8
100423062,8
8843,8
81488,8
286103,8
90649,8
85027,8
11232,8
100996246,8
100462977,8
56242,8
57189,8
10778,8
255783,8
10330,8
93432,8
90799,8
3690,8
647979,8
115804232,8
103344931,8
23246,8
5175,8
148189,8
79585,8
9641,8
140735,8
100506779,8
27246,8
10628,8
101927275,8
83593,8
92335,8
8031,8
54460,8
108783654,8
147727,8
400617,8
100289341,8
200298,8
100129195,8
8517,8
10984,8
112398,8
152217,8
8148,8
6352,8
284021,8
284615,8
404672,8
11165,8
107985209,8
100129550,8
54883,8
9326,8
23191,8
6880,8
79159,8
378706,8
30837,8
81554,8
4302,8
11276,8
6351,8
26574,8
29128,8
84876,8
146850,8
8396,8
284098,8
5691,8
7554,8
6753,8
80179,8
8357,8
100859930,8
100129503,8
126661,8
283876,8
283521,8
105373780,8
9997,8
100130520,8
646719,8
2268,9
2729,9
4800,9
54467,9
5893,9
51056,9
3927,9
29916,9
3382,9
8837,9
55471,9
10181,9
381,9
26073,9
2288,9
23028,9
10180,9
84254,9
5965,9
4706,9
5976,9
292,9
55013,9
4222,9
6296,9
80256,9
9256,9
84058,9
57414,9
7748,9
3683,9
7543,9
3920,9
9020,9
5898,9
55750,9
221,9
55001,9
9855,9
1352,9
54623,9
9912,9
90273,9
9703,9
8522,9
79090,9
974,9
9254,9
55735,9
1870,9
65220,9
84954,9
4257,9
1407,9
8993,9
4784,9
64386,9
7095,9
9690,9
51534,9
51513,9
7384,9
9918,9
80199,9
7752,9
920,9
3077,9
11313,9
1185,9
55727,9
9546,9
51099,9
26993,9
54902,9
5329,9
23177,9
8491,9
7305,9
2067,9
2137,9
240,9
57658,9
11183,9
5704,9
23324,9
51629,9
9961,9
23357,9
1663,9
10460,9
23376,9
823,9
55,9
4190,9
10463,9
637,9
23386,9
92745,9
10928,9
22902,9
6556,9
8540,9
63932,9
23584,9
56981,9
25960,9
55734,9
23034,9
2273,9
51507,9
57210,9
9921,9
55778,9
64429,9
57476,9
6050,9
23071,9
11215,9
50619,9
2730,9
23304,9
29781,9
7431,9
8635,9
960,9
5583,9
3459,9
7444,9
7133,9
55591,9
65980,9
6642,9
9519,9
9774,9
286,9
3149,9
23279,9
578,9
2896,9
51306,9
6301,9
8498,9
10908,9
55596,9
10061,9
54480,9
9846,9
535,9
8554,9
5606,9
8504,9
26751,9
23604,9
55773,9
26009,9
54455,9
23644,9
7204,9
4481,9
11284,9
1497,9
5685,9
55341,9
10039,9
140876,9
9440,9
822,9
54165,9
1495,9
5256,9
3309,9
64848,9
51606,9
5431,9
7175,9
57102,9
57646,9
9734,9
168850,9
55173,9
55187,9
23518,9
1298,9
9563,9
9341,9
5982,9
57492,9
81037,9
3074,9
63933,9
25875,9
9709,9
9454,9
1535,9
10198,9
80143,9
23223,9
3784,9
27095,9
9967,9
23095,9
25771,9
23224,9
84957,9
51602,9
3757,9
10827,9
26999,9
5610,9
58508,9
51663,9
55609,9
57458,9
57095,9
23200,9
29927,9
9696,9
54432,9
6916,9
64761,9
6894,9
5128,9
6515,9
9150,9
8531,9
55749,9
11054,9
79832,9
51660,9
30,9
51564,9
60488,9
2983,9
84649,9
63916,9
81671,9
1975,9
6141,9
11338,9
2817,9
3029,9
6047,9
841,9
55726,9
51768,9
28996,9
23534,9
8625,9
9170,9
5476,9
1265,9
10347,9
11218,9
53339,9
55711,9
22904,9
5378,9
23294,9
8943,9
54887,9
2773,9
91526,9
55633,9
55854,9
51167,9
23216,9
4904,9
5525,9
9682,9
4802,9
8832,9
64834,9
6688,9
4287,9
55631,9
55623,9
8653,9
3422,9
6672,9
23471,9
7132,9
782,9
5315,9
30836,9
79091,9
387,9
1659,9
5590,9
3421,9
5165,9
3430,9
63897,9
80347,9
2182,9
3632,9
27238,9
56850,9
25885,9
9741,9
57217,9
3796,9
10235,9
5526,9
5837,9
64710,9
55737,9
8514,9
7049,9
7353,9
57661,9
54916,9
23293,9
10272,9
9993,9
79364,9
23210,9
3340,9
10610,9
6949,9
8440,9
9448,9
9948,9
54556,9
6400,9
537,9
53615,9
9130,9
5134,9
87,9
10290,9
2011,9
4775,9
37,9
6793,9
9744,9
8907,9
7515,9
56666,9
83642,9
80216,9
6605,9
5927,9
10644,9
10129,9
8301,9
23332,9
65993,9
1207,9
8463,9
8726,9
489,9
8578,9
3998,9
23140,9
2023,9
56005,9
57719,9
7294,9
8672,9
38,9
9620,9
7587,9
5250,9
2355,9
285527,9
6624,9
60,9
7879,9
9733,9
22920,9
25996,9
5939,9
7374,9
27252,9
5362,9
88455,9
9618,9
3385,9
22978,9
56949,9
6813,9
8527,9
56889,9
4791,9
4660,9
2975,9
3566,9
1781,9
4034,9
88,9
832,9
79960,9
369,9
56922,9
27074,9
5289,9
8028,9
55063,9
4898,9
7419,9
9139,9
83737,9
51150,9
54472,9
9984,9
7520,9
8569,9
57455,9
56681,9
8556,9
29843,9
3991,9
2222,9
3835,9
55604,9
5236,9
11158,9
51006,9
5991,9
6595,9
4850,9
5663,9
1371,9
3320,9
114819,9
28962,9
384,9
5788,9
9262,9
8555,9
11266,9
6604,9
55100,9
55437,9
55322,9
57579,9
23136,9
4779,9
2932,9
57226,9
7994,9
79670,9
5351,9
3682,9
22894,9
10464,9
5019,9
25799,9
54807,9
9422,9
64744,9
3034,9
54434,9
2950,9
334,9
8648,9
3030,9
3732,9
2219,9
55892,9
5550,9
29957,9
29992,9
7760,9
231,9
8895,9
4528,9
23259,9
2060,9
3301,9
2683,9
51510,9
4799,9
29887,9
10573,9
80271,9
54469,9
55787,9
7462,9
23645,9
7205,9
43,9
581,9
51701,9
94005,9
9509,9
56970,9
5705,9
51720,9
55239,9
8602,9
118,9
51637,9
10992,9
57542,9
10059,9
5990,9
339175,9
51206,9
5775,9
8886,9
23348,9
51161,9
23368,9
8455,9
6614,9
55968,9
25943,9
56265,9
57506,9
22803,9
55423,9
5027,9
9962,9
80024,9
84678,9
4938,9
10985,9
5829,9
22895,9
10961,9
2521,9
3476,9
53827,9
55900,9
57655,9
113540,9
8079,9
393,9
6548,9
10914,9
8812,9
10726,9
10296,9
3383,9
29888,9
11213,9
79594,9
10081,9
84572,9
79603,9
57192,9
55066,9
16,9
2734,9
57605,9
114882,9
113878,9
23335,9
51776,9
23231,9
5720,9
4625,9
3183,9
57556,9
8773,9
4637,9
201294,9
55350,9
55862,9
8697,9
23468,9
4436,9
29911,9
372,9
55151,9
5711,9
10044,9
55280,9
64376,9
10580,9
10101,9
3096,9
2289,9
6732,9
27154,9
55168,9
1832,9
3189,9
51100,9
8317,9
6319,9
79956,9
23031,9
79629,9
4650,9
9424,9
5714,9
54620,9
5616,9
9524,9
997,9
4507,9
283638,9
5434,9
5442,9
610,9
4616,9
5064,9
27037,9
91319,9
23786,9
200312,9
23384,9
6634,9
5594,9
9647,9
8940,9
27128,9
8220,9
1416,9
4242,9
3957,9
7290,9
3956,9
89781,9
113791,9
11078,9
24144,9
51386,9
85377,9
9681,9
9463,9
6942,9
7494,9
84271,9
7078,9
9701,9
6305,9
25777,9
91289,9
11252,9
162,9
10042,9
10043,9
3162,9
8563,9
4174,9
410,9
706,9
23170,9
23492,9
55954,9
9145,9
84164,9
8897,9
4627,9
25813,9
9402,9
8664,9
4689,9
6767,9
9978,9
83746,9
5905,9
50,9
171568,9
5372,9
9889,9
63874,9
23351,9
56948,9
55147,9
10419,9
11154,9
6655,9
5836,9
5706,9
80821,9
10175,9
51382,9
5684,9
10490,9
283578,9
23002,9
79890,9
3705,9
51635,9
5494,9
3091,9
6430,9
23405,9
4522,9
22990,9
9252,9
60686,9
7528,9
9321,9
51550,9
57680,9
4792,9
51016,9
10484,9
51292,9
4776,9
63935,9
2937,9
4318,9
26133,9
5834,9
958,9
55245,9
23613,9
51098,9
4605,9
57446,9
84174,9
80336,9
6789,9
5203,9
8480,9
7165,9
80331,9
1522,9
24148,9
51012,9
26164,9
54994,9
63910,9
55738,9
1917,9
26205,9
54976,9
11237,9
10139,9
79133,9
9770,9
81502,9
10326,9
10483,9
3055,9
10528,9
3420,9
1869,9
128866,9
1471,9
60625,9
116092,9
10005,9
57136,9
9658,9
9218,9
23347,9
8736,9
10627,9
54941,9
5932,9
8780,9
6907,9
10857,9
79868,9
51311,9
56180,9
5355,9
660,9
5973,9
2332,9
10084,9
6901,9
5230,9
2623,9
6611,9
83692,9
7076,9
11279,9
51260,9
2717,9
80183,9
10673,9
8428,9
5611,9
143,9
3839,9
28984,9
26512,9
79758,9
8848,9
10562,9
23295,9
3299,9
11151,9
5595,9
5257,9
57149,9
9683,9
23568,9
51090,9
10664,9
5432,9
50855,9
4324,9
80777,9
5713,9
79918,9
55238,9
84138,9
79726,9
22879,9
56942,9
8131,9
23417,9
4350,9
54550,9
23406,9
83716,9
7249,9
64779,9
10273,9
4682,9
7329,9
29904,9
2935,9
55313,9
3163,9
29108,9
4150,9
10423,9
10295,9
84148,9
9810,9
366,9
79719,9
8925,9
8120,9
1512,9
64397,9
57617,9
26258,9
51201,9
79752,9
760,9
8767,9
10404,9
1666,9
54928,9
55353,9
79815,9
51366,9
79792,9
7264,9
1936,9
6713,9
55174,9
2936,9
8797,9
4173,9
665,9
4125,9
4793,9
1209,9
5971,9
2217,9
55011,9
1158,9
23370,9
10848,9
951,9
8677,9
56729,9
53635,9
166,9
6449,9
10859,9
11024,9
55723,9
51231,9
10994,9
79744,9
2821,9
23646,9
51588,9
9253,9
25865,9
26093,9
22898,9
55101,9
1089,9
10226,9
51073,9
2109,9
7297,9
11140,9
10567,9
478,9
5802,9
9266,9
83743,9
7728,9
9545,9
374882,9
64748,9
5518,9
1777,9
26121,9
6142,9
51477,9
8178,9
11316,9
54555,9
7561,9
2931,9
2901,9
23094,9
23474,9
56006,9
23080,9
85865,9
10135,9
5294,9
5445,9
26959,9
4967,9
22797,9
10049,9
221927,9
11112,9
54504,9
2887,9
2051,9
835,9
11333,9
8896,9
6878,9
8976,9
7036,9
84132,9
3614,9
23658,9
56913,9
10467,9
24146,9
9678,9
54664,9
27075,9
54927,9
26157,9
5683,9
64983,9
644,9
55069,9
51422,9
165,9
5425,9
10652,9
26608,9
7458,9
79937,9
10927,9
54981,9
23731,9
10952,9
64420,9
80709,9
1759,9
2022,9
203,9
23081,9
23586,9
8721,9
8395,9
573,9
2889,9
23064,9
51104,9
7763,9
54619,9
3257,9
10613,9
79009,9
11101,9
59338,9
64072,9
64115,9
9806,9
10367,9
5532,9
54462,9
6468,9
22849,9
79004,9
64077,9
26098,9
55149,9
79991,9
7511,9
8453,9
6158,9
10105,9
25984,9
5414,9
4591,9
5023,9
79665,9
9570,9
80279,9
9487,9
2584,9
9969,9
2027,9
5216,9
26001,9
8402,9
4927,9
642,9
1362,9
9527,9
57003,9
117246,9
6603,9
3384,9
9144,9
9267,9
79132,9
6945,9
8506,9
2145,9
1277,9
51264,9
10493,9
55379,9
239,9
10014,9
64750,9
9343,9
23531,9
29098,9
9368,9
90410,9
9094,9
230,9
6830,9
57649,9
57606,9
54940,9
8649,9
4790,9
4126,9
1998,9
80273,9
1182,9
7468,9
57620,9
10227,9
683,9
51088,9
7358,9
1410,9
1075,9
8882,9
27087,9
9404,9
23130,9
10938,9
28960,9
55572,9
9379,9
27339,9
2352,9
24145,9
50862,9
329,9
1656,9
10114,9
51296,9
84680,9
4192,9
79829,9
833,9
5002,9
9600,9
9049,9
4928,9
4728,9
10312,9
2965,9
84274,9
6404,9
23603,9
65981,9
83892,9
4891,9
9761,9
10645,9
51411,9
605,9
10988,9
4048,9
57097,9
51184,9
4633,9
54682,9
1389,9
217,9
80018,9
4940,9
4939,9
397,9
2967,9
283383,9
55832,9
11103,9
2597,9
56994,9
7167,9
5777,9
10162,9
51026,9
3945,9
55907,9
29915,9
11021,9
1911,9
1337,9
8683,9
26127,9
29940,9
51389,9
51522,9
55003,9
4739,9
387119,9
84830,9
254394,9
8732,9
4121,9
57515,9
51020,9
135114,9
135112,9
9750,9
10090,9
1432,9
6005,9
222658,9
11329,9
6648,9
9025,9
26268,9
60468,9
79865,9
9439,9
8936,9
7915,9
202,9
8876,9
8875,9
60682,9
6206,9
51696,9
9749,9
7922,9
51596,9
7942,9
896,9
84498,9
23506,9
5528,9
5754,9
23113,9
2030,9
11120,9
55603,9
23438,9
11044,9
1611,9
55374,9
3550,9
23197,9
55819,9
411,9
57472,9
79908,9
29102,9
4012,9
5810,9
10007,9
6500,9
9631,9
56951,9
23398,9
373,9
23548,9
9555,9
57222,9
8992,9
80315,9
3274,9
23567,9
58515,9
51185,9
56954,9
26355,9
3836,9
7337,9
7029,9
8850,9
11235,9
5210,9
7375,9
23527,9
2771,9
55081,9
84223,9
8723,9
23150,9
5361,9
523,9
80325,9
22937,9
7867,9
10289,9
54800,9
7433,9
6747,9
7134,9
28972,9
1933,9
1716,9
150465,9
10096,9
51639,9
9540,9
51277,9
10254,9
2820,9
9595,9
90,9
2976,9
8890,9
29959,9
9784,9
5496,9
64135,9
7841,9
374291,9
550,9
27429,9
1796,9
56655,9
9801,9
55120,9
3485,9
9736,9
2677,9
10190,9
80219,9
8869,9
55818,9
51652,9
7850,9
3554,9
8809,9
8807,9
2274,9
27013,9
3069,9
5510,9
3241,9
57448,9
23683,9
80067,9
25797,9
22930,9
1615,9
6382,9
6654,9
56902,9
5341,9
1820,9
65977,9
607,9
23341,9
9731,9
9917,9
127428,9
49856,9
6146,9
5768,9
148479,9
